9013529,3.225000
9013553,3.225000
9013577,3.225000
9013601,3.225000
9013625,3.225000
9013649,3.225000
9013673,3.225000
9013697,3.225000
9013721,3.225000
9013745,3.225000
9013769,3.225000
9013793,3.225000
9013817,3.225000
9013841,3.225000
9013865,3.225000
9013889,3.225000
9013913,3.225000
9013937,3.225000
9013961,3.225000
9013985,3.225000
9014010,3.225000
9014034,3.225000
9014058,3.225000
9014082,3.225000
9014106,3.225000
9014130,3.225000
9014154,3.275000
9014178,3.275000
9014202,3.275000
9014226,3.275000
9014250,3.275000
9014274,3.275000
9014298,3.275000
9014322,3.275000
9014346,3.275000
9014370,3.275000
9014394,3.275000
9014418,3.275000
9014442,3.275000
9014466,3.275000
9014490,3.275000
9014514,3.275000
9014538,3.275000
9014562,3.275000
9014586,3.275000
9014610,3.275000
9014634,3.275000
9014658,3.275000
9014682,3.275000
9014706,3.275000
9014730,3.275000
9014754,3.275000
9014778,3.275000
9014802,3.275000
9014826,3.275000
9014850,3.275000
9014874,3.275000
9014898,3.275000
9014922,3.275000
9014946,3.275000
9014970,3.275000
9014994,3.275000
9015018,3.275000
9015042,3.275000
9015066,3.275000
9015090,3.275000
9015114,3.300000
9015138,3.300000
9015162,3.300000
9015186,3.300000
9015210,3.275000
9015234,3.275000
9015258,3.275000
9015282,3.300000
9015306,3.300000
9015330,3.300000
9015354,3.300000
9015378,3.300000
9015402,3.325000
9015426,3.275000
9015450,3.275000
9015474,3.275000
9015498,3.275000
9015522,3.300000
9015546,3.300000
9015570,3.300000
9015594,3.300000
9015618,3.275000
9015642,3.275000
9015666,3.275000
9015690,3.275000
9015714,3.275000
9015738,3.275000
9015762,3.275000
9015786,3.275000
9015810,3.275000
9015834,3.275000
9015858,3.275000
9015882,3.225000
9015906,3.225000
9015930,3.225000
9015954,3.225000
9015978,3.225000
9020002,3.225000
9020026,3.225000
9020050,3.225000
9020074,3.225000
9020098,3.225000
9020122,3.225000
9020146,3.225000
9020170,3.225000
9020194,3.225000
9020218,3.225000
9020242,3.225000
9020266,3.225000
9020290,3.225000
9020314,3.225000
9020338,3.225000
9020362,3.225000
9020386,3.225000
9020410,3.225000
9020434,3.225000
9020458,3.225000
9020482,3.225000
9020506,3.225000
9020530,3.225000
9020554,3.225000
9020578,3.225000
9020602,3.225000
9020626,3.225000
9020650,3.225000
9020674,3.225000
9020698,3.225000
9020722,3.225000
9020746,3.225000
9020770,3.225000
9020794,3.225000
9020818,3.225000
9020842,3.225000
9020866,3.225000
9020890,3.225000
9020914,3.225000
9020938,3.225000
9020962,3.225000
9020986,3.225000
9021010,3.225000
9021034,3.225000
9021058,3.225000
9021082,3.225000
9021106,3.225000
9021130,3.225000
9021154,3.225000
9021178,3.225000
9021202,3.225000
9021226,3.225000
9021250,3.225000
9021274,3.225000
9021298,3.225000
9021322,3.225000
9021346,3.225000
9021370,3.225000
9021394,3.225000
9021418,3.225000
9021442,3.225000
9021466,3.225000
9021490,3.225000
9021514,3.225000
9021538,3.225000
9021562,3.225000
9021586,3.225000
9021610,3.225000
9021634,3.225000
9021658,3.225000
9021682,3.225000
9021706,3.225000
9021730,3.225000
9021754,3.225000
9021778,3.225000
9021802,3.225000
9021826,3.225000
9021850,3.225000
9021874,3.225000
9021898,3.225000
9021922,3.225000
9021946,3.225000
9021970,3.225000
9021994,3.225000
9022018,3.225000
9022042,3.225000
9022066,3.225000
9022090,3.225000
9022114,3.225000
9022138,3.225000
9022162,3.225000
9022186,3.225000
9022210,3.225000
9022234,3.225000
9022258,3.225000
9022282,3.225000
9022306,3.225000
9022330,3.225000
9022354,3.225000
9022378,3.225000
9022402,3.225000
9022426,3.225000
9022450,3.225000
9022474,3.225000
9022498,3.225000
9022522,3.225000
9022546,3.225000
9022570,3.225000
9022594,3.225000
9022618,3.225000
9022642,3.225000
9022666,3.225000
9022690,3.175000
9022714,3.225000
9022738,3.225000
9022762,3.225000
9022786,3.225000
9022810,3.225000
9022834,3.225000
9022858,3.225000
9022882,3.225000
9022906,3.225000
9022930,3.225000
9022954,3.225000
9022978,3.225000
9023003,3.225000
9023027,3.225000
9023051,3.225000
9023075,3.225000
9023099,3.225000
9023123,3.225000
9023147,3.225000
9023171,3.225000
9023195,3.225000
9023219,3.225000
9023243,3.225000
9023267,3.225000
9023291,3.225000
9023315,3.225000
9023339,3.225000
9023363,3.225000
9023387,3.225000
9023411,3.225000
9023435,3.225000
9023459,3.175000
9023483,3.225000
9023507,3.225000
9023531,3.225000
9023555,3.225000
9023579,3.225000
9023603,3.225000
9023627,3.225000
9023651,3.225000
9023675,3.225000
9023699,3.225000
9023723,3.225000
9023747,3.225000
9023771,3.225000
9023795,3.225000
9023819,3.225000
9023843,3.225000
9023867,3.225000
9023891,3.225000
9023915,3.225000
9023939,3.225000
9023963,3.225000
9023987,3.225000
9024011,3.225000
9024035,3.175000
9024059,3.175000
9024083,3.175000
9024107,3.175000
9024131,3.175000
9024155,3.175000
9024179,3.175000
9024203,3.175000
9024227,3.175000
9024251,3.175000
9024275,3.175000
9024299,3.175000
9024323,3.175000
9024347,3.175000
9024371,3.175000
9024395,3.175000
9024419,3.175000
9024443,3.175000
9024467,3.175000
9024491,3.175000
9024515,3.175000
9024539,3.175000
9024563,3.175000
9024587,3.175000
9024611,3.175000
9024635,3.175000
9024659,3.175000
9024683,3.175000
9024707,3.175000
9024731,3.175000
9024755,3.175000
9024779,3.175000
9024803,3.175000
9024827,3.175000
9024851,3.175000
9024875,3.175000
9024899,3.175000
9024923,3.175000
9024947,3.175000
9024971,3.125000
9024995,3.125000
9025019,3.125000
9025043,3.125000
9025067,3.125000
9025091,3.125000
9025115,3.125000
9025139,3.125000
9025163,3.125000
9025187,3.125000
9025211,3.125000
9025235,3.125000
9025259,3.125000
9025283,3.125000
9025307,3.125000
9025331,3.125000
9025355,3.125000
9025379,3.125000
9025403,3.150000
9025427,3.150000
9025451,3.175000
9025475,3.175000
9025499,3.175000
9025523,3.175000
9025547,3.175000
9025571,3.175000
9025595,3.175000
9025619,3.175000
9025643,3.175000
9025667,3.175000
9025691,3.175000
9025715,3.175000
9025739,3.125000
9025763,3.175000
9025787,3.175000
9025811,3.175000
9025835,3.125000
9025859,3.150000
9025883,3.175000
9025907,3.175000
9025931,3.175000
9025955,3.175000
9025979,3.175000
9030003,3.175000
9030027,3.175000
9030051,3.125000
9030075,3.125000
9030099,3.175000
9030123,3.175000
9030147,3.175000
9030171,3.150000
9030195,3.125000
9030219,3.175000
9030243,3.175000
9030267,3.175000
9030291,3.175000
9030315,3.175000
9030339,3.175000
9030363,3.125000
9030387,3.125000
9030411,3.125000
9030435,3.125000
9030459,3.125000
9030483,3.125000
9030507,3.125000
9030531,3.125000
9030555,3.125000
9030579,3.125000
9030603,3.125000
9030627,3.125000
9030651,3.125000
9030675,3.125000
9030699,3.125000
9030723,3.125000
9030747,3.125000
9030771,3.125000
9030795,3.125000
9030819,3.125000
9030843,3.125000
9030867,3.125000
9030891,3.125000
9030915,3.125000
9030939,3.125000
9030963,3.125000
9030987,3.125000
9031011,3.150000
9031035,3.125000
9031059,3.125000
9031083,3.125000
9031107,3.125000
9031131,3.125000
9031155,3.125000
9031179,3.125000
9031203,3.125000
9031227,3.125000
9031251,3.125000
9031275,3.125000
9031299,3.150000
9031323,3.175000
9031347,3.175000
9031371,3.175000
9031395,3.175000
9031419,3.175000
9031443,3.175000
9031467,3.175000
9031491,3.175000
9031515,3.175000
9031539,3.175000
9031563,3.175000
9031587,3.175000
9031611,3.175000
9031635,3.175000
9031659,3.175000
9031683,3.175000
9031707,3.175000
9031731,3.175000
9031755,3.175000
9031779,3.175000
9031803,3.175000
9031827,3.175000
9031851,3.175000
9031875,3.175000
9031899,3.175000
9031923,3.150000
9031947,3.150000
9031971,3.150000
9031995,3.150000
9032020,3.150000
9032044,3.150000
9032068,3.150000
9032092,3.150000
9032116,3.150000
9032140,3.150000
9032164,3.150000
9032188,3.150000
9032212,3.150000
9032236,3.150000
9032260,3.175000
9032284,3.175000
9032308,3.175000
9032332,3.175000
9032356,3.175000
9032380,3.175000
9032404,3.175000
9032428,3.175000
9032452,3.175000
9032476,3.175000
9032500,3.175000
9032524,3.175000
9032548,3.175000
9032572,3.175000
9032596,3.175000
9032620,3.175000
9032644,3.175000
9032668,3.175000
9032692,3.175000
9032716,3.175000
9032740,3.175000
9032764,3.175000
9032788,3.125000
9032812,3.125000
9032836,3.125000
9032860,3.125000
9032884,3.125000
9032908,3.125000
9032932,3.125000
9032956,3.125000
9032980,3.125000
9033004,3.125000
9033028,3.125000
9033052,3.125000
9033076,3.125000
9033100,3.125000
9033124,3.125000
9033148,3.125000
9033172,3.125000
9033196,3.125000
9033220,3.125000
9033244,3.125000
9033268,3.125000
9033292,3.125000
9033316,3.125000
9033340,3.150000
9033364,3.150000
9033388,3.150000
9033412,3.150000
9033436,3.150000
9033460,3.150000
9033484,3.150000
9033508,3.150000
9033532,3.150000
9033556,3.125000
9033580,3.175000
9033604,3.175000
9033628,3.175000
9033652,3.175000
9033676,3.175000
9033700,3.175000
9033724,3.175000
9033748,3.175000
9033772,3.175000
9033796,3.175000
9033820,3.175000
9033844,3.175000
9033868,3.175000
9033892,3.175000
9033916,3.175000
9033940,3.175000
9033964,3.175000
9033988,3.175000
9034012,3.175000
9034036,3.175000
9034060,3.175000
9034084,3.175000
9034108,3.175000
9034132,3.175000
9034156,3.175000
9034180,3.175000
9034204,3.175000
9034228,3.175000
9034252,3.175000
9034276,3.175000
9034300,3.175000
9034324,3.175000
9034348,3.175000
9034372,3.175000
9034396,3.175000
9034420,3.175000
9034444,3.175000
9034468,3.175000
9034492,3.175000
9034516,3.175000
9034540,3.175000
9034564,3.175000
9034588,3.175000
9034612,3.175000
9034636,3.175000
9034660,3.175000
9034684,3.175000
9034708,3.175000
9034732,3.175000
9034756,3.175000
9034780,3.175000
9034804,3.175000
9034828,3.175000
9034852,3.175000
9034876,3.175000
9034900,3.175000
9034924,3.175000
9034948,3.175000
9034972,3.175000
9034996,3.175000
9035020,3.175000
9035044,3.175000
9035068,3.175000
9035092,3.175000
9035116,3.175000
9035140,3.175000
9035164,3.175000
9035188,3.175000
9035212,3.175000
9035236,3.175000
9035260,3.175000
9035284,3.175000
9035308,3.175000
9035332,3.175000
9035356,3.175000
9035380,3.175000
9035404,3.175000
9035428,3.175000
9035452,3.175000
9035476,3.175000
9035500,3.175000
9035524,3.175000
9035548,3.175000
9035572,3.175000
9035596,3.175000
9035620,3.175000
9035644,3.175000
9035668,3.175000
9035692,3.150000
9035716,3.175000
9035740,3.150000
9035764,3.150000
9035788,3.150000
9035812,3.125000
9035836,3.125000
9035860,3.125000
9035884,3.125000
9035908,3.150000
9035932,3.150000
9035956,3.150000
9035980,3.150000
9040004,3.175000
9040028,3.150000
9040052,3.125000
9040076,3.125000
9040100,3.125000
9040124,3.125000
9040148,3.125000
9040172,3.125000
9040196,3.125000
9040220,3.125000
9040244,3.125000
9040268,3.125000
9040292,3.125000
9040316,3.125000
9040340,3.125000
9040364,3.125000
9040388,3.125000
9040412,3.125000
9040436,3.125000
9040460,3.125000
9040484,3.125000
9040508,3.125000
9040532,3.125000
9040556,3.125000
9040580,3.125000
9040604,3.125000
9040628,3.125000
9040652,3.125000
9040676,3.125000
9040700,3.125000
9040724,3.125000
9040748,3.125000
9040772,3.125000
9040796,3.125000
9040820,3.125000
9040844,3.125000
9040868,3.125000
9040892,3.125000
9040916,3.125000
9040940,3.125000
9040964,3.125000
9040988,3.125000
9041013,3.125000
9041037,3.125000
9041061,3.125000
9041085,3.125000
9041109,3.125000
9041133,3.125000
9041157,3.125000
9041181,3.125000
9041205,3.125000
9041229,3.125000
9041253,3.125000
9041277,3.125000
9041301,3.125000
9041325,3.125000
9041349,3.125000
9041373,3.125000
9041397,3.125000
9041421,3.125000
9041445,3.125000
9041469,3.125000
9041493,3.125000
9041517,3.125000
9041541,3.125000
9041565,3.125000
9041589,3.125000
9041613,3.125000
9041637,3.125000
9041661,3.125000
9041685,3.125000
9041709,3.125000
9041733,3.125000
9041757,3.125000
9041781,3.125000
9041805,3.125000
9041829,3.125000
9041853,3.125000
9041877,3.125000
9041901,3.125000
9041925,3.125000
9041949,3.125000
9041973,3.125000
9041997,3.125000
9042021,3.125000
9042045,3.125000
9042069,3.125000
9042093,3.125000
9042117,3.125000
9042141,3.125000
9042165,3.125000
9042189,3.125000
9042213,3.125000
9042237,3.125000
9042261,3.125000
9042285,3.125000
9042309,3.125000
9042333,3.125000
9042357,3.125000
9042381,3.125000
9042405,3.125000
9042429,3.125000
9042453,3.125000
9042477,3.125000
9042501,3.125000
9042525,3.100000
9042549,3.075000
9042573,3.075000
9042597,3.075000
9042621,3.075000
9042645,3.075000
9042669,3.075000
9042693,3.075000
9042717,3.075000
9042741,3.075000
9042765,3.075000
9042789,3.075000
9042813,3.075000
9042837,3.075000
9042861,3.075000
9042885,3.075000
9042909,3.075000
9042933,3.075000
9042957,3.075000
9042981,3.075000
9043005,3.075000
9043029,3.075000
9043053,3.075000
9043077,3.075000
9043101,3.075000
9043125,3.075000
9043149,3.075000
9043173,3.075000
9043197,3.075000
9043221,3.075000
9043245,3.075000
9043269,3.075000
9043293,3.075000
9043317,3.075000
9043341,3.075000
9043365,3.075000
9043389,3.125000
9043413,3.125000
9043437,3.125000
9043461,3.125000
9043485,3.125000
9043509,3.125000
9043533,3.125000
9043557,3.125000
9043581,3.125000
9043605,3.125000
9043629,3.125000
9043653,3.125000
9043677,3.125000
9043701,3.125000
9043725,3.125000
9043749,3.125000
9043773,3.125000
9043797,3.125000
9043821,3.125000
9043845,3.125000
9043869,3.125000
9043893,3.125000
9043917,3.125000
9043941,3.125000
9043965,3.125000
9043989,3.125000
9044013,3.125000
9044037,3.125000
9044061,3.125000
9044085,3.125000
9044109,3.125000
9044133,3.125000
9044157,3.125000
9044181,3.125000
9044205,3.125000
9044229,3.125000
9044253,3.125000
9044277,3.125000
9044301,3.125000
9044325,3.125000
9044349,3.125000
9044373,3.125000
9044397,3.125000
9044421,3.125000
9044445,3.125000
9044469,3.125000
9044493,3.125000
9044517,3.125000
9044541,3.150000
9044565,3.150000
9044589,3.150000
9044613,3.150000
9044637,3.150000
9044661,3.150000
9044685,3.175000
9044709,3.175000
9044733,3.175000
9044757,3.175000
9044781,3.175000
9044805,3.175000
9044829,3.150000
9044853,3.175000
9044877,3.175000
9044901,3.125000
9044925,3.125000
9044949,3.125000
9044973,3.125000
9044997,3.125000
9045021,3.125000
9045045,3.150000
9045069,3.150000
9045093,3.150000
9045117,3.150000
9045141,3.125000
9045165,3.125000
9045189,3.125000
9045213,3.175000
9045237,3.175000
9045261,3.175000
9045285,3.175000
9045309,3.175000
9045333,3.175000
9045357,3.175000
9045381,3.175000
9045405,3.175000
9045429,3.175000
9045453,3.175000
9045477,3.150000
9045501,3.150000
9045525,3.150000
9045549,3.125000
9045573,3.125000
9045597,3.125000
9045621,3.125000
9045645,3.125000
9045669,3.125000
9045693,3.125000
9045717,3.125000
9045741,3.125000
9045765,3.125000
9045789,3.125000
9045813,3.125000
9045837,3.125000
9045861,3.125000
9045885,3.125000
9045909,3.125000
9045933,3.125000
9045957,3.125000
9045981,3.125000
9050006,3.125000
9050030,3.125000
9050054,3.150000
9050078,3.125000
9050102,3.125000
9050126,3.125000
9050150,3.125000
9050174,3.125000
9050198,3.125000
9050222,3.125000
9050246,3.125000
9050270,3.175000
9050294,3.175000
9050318,3.175000
9050342,3.175000
9050366,3.175000
9050390,3.150000
9050414,3.150000
9050438,3.150000
9050462,3.150000
9050486,3.150000
9050510,3.150000
9050534,3.150000
9050558,3.150000
9050582,3.150000
9050606,3.150000
9050630,3.150000
9050654,3.150000
9050678,3.150000
9050702,3.150000
9050726,3.150000
9050750,3.150000
9050774,3.150000
9050798,3.150000
9050822,3.175000
9050846,3.175000
9050870,3.175000
9050894,3.175000
9050918,3.175000
9050942,3.175000
9050966,3.175000
9050990,3.175000
9051014,3.175000
9051038,3.175000
9051062,3.175000
9051086,3.175000
9051110,3.175000
9051134,3.175000
9051158,3.175000
9051182,3.175000
9051206,3.175000
9051230,3.175000
9051254,3.175000
9051278,3.175000
9051302,3.175000
9051326,3.175000
9051350,3.175000
9051374,3.175000
9051398,3.175000
9051422,3.175000
9051446,3.175000
9051470,3.175000
9051494,3.175000
9051518,3.175000
9051542,3.175000
9051566,3.175000
9051590,3.175000
9051614,3.175000
9051638,3.175000
9051662,3.175000
9051686,3.175000
9051710,3.175000
9051734,3.175000
9051758,3.175000
9051782,3.175000
9051806,3.175000
9051830,3.175000
9051854,3.175000
9051878,3.175000
9051902,3.175000
9051926,3.175000
9051950,3.175000
9051974,3.175000
9051998,3.175000
9052022,3.175000
9052046,3.175000
9052070,3.175000
9052094,3.175000
9052118,3.175000
9052142,3.175000
9052166,3.175000
9052190,3.175000
9052214,3.175000
9052238,3.175000
9052262,3.175000
9052286,3.175000
9052310,3.175000
9052334,3.175000
9052358,3.175000
9052382,3.175000
9052406,3.175000
9052430,3.175000
9052454,3.175000
9052478,3.175000
9052502,3.175000
9052526,3.175000
9052550,3.175000
9052574,3.175000
9052598,3.175000
9052622,3.175000
9052646,3.175000
9052670,3.175000
9052694,3.175000
9052718,3.175000
9052742,3.175000
9052766,3.175000
9052790,3.175000
9052814,3.175000
9052838,3.175000
9052862,3.175000
9052886,3.175000
9052910,3.175000
9052934,3.175000
9052958,3.175000
9052982,3.175000
9053006,3.175000
9053030,3.175000
9053054,3.175000
9053078,3.175000
9053102,3.175000
9053126,3.175000
9053150,3.175000
9053174,3.175000
9053198,3.175000
9053222,3.175000
9053246,3.175000
9053270,3.175000
9053294,3.175000
9053318,3.175000
9053342,3.175000
9053366,3.175000
9053390,3.175000
9053414,3.175000
9053438,3.175000
9053462,3.175000
9053486,3.175000
9053510,3.175000
9053534,3.175000
9053558,3.175000
9053582,3.175000
9053606,3.175000
9053630,3.175000
9053654,3.175000
9053678,3.175000
9053702,3.175000
9053726,3.175000
9053750,3.175000
9053774,3.175000
9053798,3.175000
9053822,3.175000
9053846,3.175000
9053870,3.175000
9053894,3.175000
9053918,3.175000
9053942,3.175000
9053966,3.175000
9053990,3.175000
9054014,3.175000
9054038,3.175000
9054062,3.175000
9054086,3.175000
9054110,3.175000
9054134,3.175000
9054158,3.175000
9054182,3.175000
9054206,3.175000
9054230,3.175000
9054254,3.175000
9054278,3.175000
9054302,3.175000
9054326,3.175000
9054350,3.175000
9054374,3.175000
9054398,3.175000
9054422,3.175000
9054446,3.175000
9054470,3.175000
9054494,3.175000
9054518,3.175000
9054542,3.175000
9054566,3.175000
9054590,3.175000
9054614,3.175000
9054638,3.175000
9054662,3.175000
9054686,3.175000
9054710,3.175000
9054734,3.175000
9054758,3.175000
9054782,3.175000
9054806,3.175000
9054830,3.175000
9054854,3.175000
9054878,3.175000
9054902,3.175000
9054926,3.175000
9054950,3.175000
9054974,3.175000
9054998,3.175000
9055023,3.175000
9055047,3.175000
9055071,3.175000
9055095,3.175000
9055119,3.175000
9055143,3.175000
9055167,3.175000
9055191,3.175000
9055215,3.175000
9055239,3.175000
9055263,3.175000
9055287,3.175000
9055311,3.175000
9055335,3.175000
9055359,3.175000
9055383,3.175000
9055407,3.175000
9055431,3.175000
9055455,3.175000
9055479,3.175000
9055503,3.175000
9055527,3.175000
9055551,3.175000
9055575,3.175000
9055599,3.175000
9055623,3.175000
9055647,3.175000
9055671,3.175000
9055695,3.175000
9055719,3.175000
9055743,3.175000
9055767,3.175000
9055791,3.175000
9055815,3.200000
9055839,3.225000
9055863,3.200000
9055887,3.225000
9055911,3.225000
9055935,3.175000
9055959,3.175000
9055983,3.175000
9060007,3.175000
9060031,3.175000
9060055,3.175000
9060079,3.175000
9060103,3.200000
9060127,3.175000
9060151,3.175000
9060175,3.175000
9060199,3.200000
9060223,3.175000
9060247,3.175000
9060271,3.175000
9060295,3.175000
9060319,3.200000
9060343,3.175000
9060367,3.175000
9060391,3.175000
9060415,3.175000
9060439,3.175000
9060463,3.175000
9060487,3.175000
9060511,3.175000
9060535,3.175000
9060559,3.175000
9060583,3.175000
9060607,3.175000
9060631,3.175000
9060655,3.175000
9060679,3.175000
9060703,3.175000
9060727,3.200000
9060751,3.200000
9060775,3.200000
9060799,3.200000
9060823,3.200000
9060847,3.200000
9060871,3.200000
9060895,3.200000
9060919,3.200000
9060943,3.200000
9060967,3.225000
9060991,3.200000
9061015,3.200000
9061039,3.200000
9061063,3.200000
9061087,3.200000
9061111,3.200000
9061135,3.200000
9061159,3.200000
9061183,3.200000
9061207,3.200000
9061231,3.200000
9061255,3.200000
9061279,3.200000
9061303,3.200000
