-------------------------------------
25065,285.500000,12
25065,286.000000,1
25065,286.500000,70
25065,287.500000,9
25065,289.500000,16
25065,290.500000,147
25065,291.000000,100
25065,291.500000,215
25065,292.000000,12
25065,292.500000,2
25070,283.500000,5
25070,284.000000,2
25070,284.500000,3
25070,285.000000,4
25070,285.500000,10
25070,286.000000,8
25070,286.500000,60
25070,287.000000,3
25070,287.500000,92
25070,288.000000,61
25070,288.500000,183
25070,289.000000,61
25070,289.500000,40
25070,290.500000,3
25070,291.000000,2
25070,291.500000,16
25070,292.500000,49
25070,293.500000,64
25075,284.500000,3
25075,285.000000,1
25075,285.500000,23
25075,286.000000,11
25075,286.500000,14
25075,287.000000,6
25075,287.500000,72
25075,288.000000,7
25075,288.500000,147
25075,289.000000,18
25075,289.500000,195
25075,290.000000,33
25075,290.500000,101
25075,291.000000,9
25075,291.500000,23
25075,293.500000,9
25075,294.000000,1
25075,294.500000,49
25075,295.500000,3
25080,284.500000,9
25080,285.000000,1
25080,285.500000,63
25080,286.000000,28
25080,286.500000,127
25080,287.000000,64
25080,287.500000,52
25080,288.000000,4
25080,288.500000,72
25080,289.500000,54
25080,290.000000,34
25080,290.500000,131
25080,291.000000,67
25080,291.500000,445
25080,292.000000,97
25080,292.500000,302
25080,293.000000,15
25080,293.500000,22
25080,295.500000,1
25080,296.500000,41
25080,297.000000,1
25080,297.500000,1
25085,286.500000,2
25085,287.000000,1
25085,287.500000,57
25085,288.000000,25
25085,288.500000,157
25085,289.000000,156
25085,289.500000,94
25085,290.000000,45
25085,290.500000,69
25085,291.000000,17
25085,291.500000,133
25085,292.000000,26
25085,292.500000,224
25085,293.000000,58
25085,293.500000,98
25085,294.000000,28
25085,294.500000,21
25085,296.500000,25
25085,297.000000,4
25085,297.500000,3
25085,298.000000,4
25085,298.500000,17
25090,288.500000,3
25090,289.000000,4
25090,289.500000,30
25090,290.000000,1
25090,290.500000,47
25090,291.000000,53
25090,291.500000,41
25090,292.000000,1
25090,292.500000,14
25090,293.000000,8
25090,293.500000,143
25090,294.000000,175
25090,294.500000,79
25090,295.000000,69
25090,295.500000,21
25090,296.000000,1
25095,292.500000,4
25095,293.500000,90
25095,294.000000,29
25095,294.500000,45
25095,295.000000,56
25095,295.500000,93
25095,296.000000,11
25095,296.500000,40
25095,297.000000,15
25095,297.500000,2
25095,298.000000,1
25095,298.500000,1
25100,293.500000,11
25100,294.000000,1
25100,294.500000,45
25100,295.500000,6
25100,296.000000,7
25100,296.500000,21
25100,297.000000,9
25100,297.500000,112
25100,298.000000,30
25100,298.500000,60
25100,299.000000,21
25100,299.500000,18
25105,294.500000,1
25105,295.500000,23
25105,296.000000,56
25105,296.500000,57
25105,297.500000,13
25105,298.000000,51
25105,298.500000,76
25105,299.000000,1
25105,299.500000,92
25105,302.000000,13
25105,302.500000,33
25110,296.500000,1
25110,297.000000,8
25110,297.500000,157
25110,298.000000,7
25110,298.500000,87
25110,299.000000,6
25110,299.500000,50
25110,302.000000,34
25110,302.500000,274
25115,297.000000,1
25115,297.500000,3
25115,298.000000,1
25115,298.500000,51
25115,299.000000,36
25115,299.500000,138
25115,302.000000,26
25115,302.500000,998
25120,299.500000,58
25120,302.000000,2
25120,302.500000,1164
25120,305.000000,8
25120,307.500000,26
25125,299.500000,4
25125,302.500000,731
25125,305.000000,222
25125,307.500000,606
25130,302.500000,521
25130,305.000000,75
25130,307.500000,956
25135,302.500000,34
25135,305.000000,23
25135,307.500000,656
25140,307.500000,468
25140,310.000000,18
25140,312.500000,54
25145,307.500000,591
25145,310.000000,90
25145,312.500000,498
25150,307.500000,55
25150,310.000000,22
25150,312.500000,808
25150,317.500000,2
25155,307.500000,4
25155,310.000000,30
25155,312.500000,1286
25155,315.000000,54
25155,317.500000,85
25160,312.500000,1122
25160,315.000000,162
25160,317.500000,618
25165,312.500000,251
25165,315.000000,101
25165,317.500000,1028
25170,312.500000,17
25170,315.000000,3
25170,317.500000,800
25170,322.500000,1
25175,317.500000,561
25175,320.000000,41
25175,322.500000,258
25180,317.500000,67
25180,320.000000,75
25180,322.500000,689
25185,322.500000,570
25185,325.000000,7
25185,327.500000,7
25190,322.500000,99
25190,325.000000,2
25190,327.500000,64
-------------------------------------
273,25042.500000,2
274,25032.500000,21
274,25042.500000,22
275,25022.500000,2
275,25027.500000,7
275,25032.500000,33
275,25035.000000,3
275,25037.500000,30
275,25042.500000,19
276,25022.500000,12
276,25025.000000,6
276,25027.500000,11
276,25032.500000,3
276,25037.500000,51
276,25042.500000,67
277,25022.500000,6
277,25025.000000,3
277,25027.500000,40
277,25032.500000,1
277,25037.500000,57
277,25040.000000,2
277,25042.500000,104
277,25047.500000,6
278,25022.500000,5
278,25025.000000,12
278,25027.500000,90
278,25030.000000,5
278,25032.500000,59
278,25037.500000,21
278,25042.500000,148
278,25047.500000,46
279,25027.500000,44
279,25032.500000,97
279,25037.500000,20
279,25042.500000,69
279,25047.500000,37
280,25027.500000,32
280,25032.500000,74
280,25035.000000,5
280,25037.500000,50
280,25042.500000,28
280,25045.000000,1
280,25047.500000,56
280,25052.500000,5
281,25027.500000,13
281,25030.000000,14
281,25032.500000,31
281,25035.000000,2
281,25037.500000,126
281,25042.500000,72
281,25045.000000,1
281,25047.500000,41
281,25052.500000,11
281,25055.000000,1
281,25057.500000,5
282,25027.500000,6
282,25030.000000,2
282,25032.500000,8
282,25037.500000,68
282,25042.500000,73
282,25047.500000,25
282,25050.000000,4
282,25052.500000,15
282,25057.500000,25
282,25062.500000,1
283,25037.500000,90
283,25040.000000,5
283,25042.500000,79
283,25045.000000,5
283,25047.500000,29
283,25052.500000,129
283,25057.500000,50
283,25062.500000,47
284,25037.500000,46
284,25040.000000,11
284,25042.500000,89
284,25045.000000,9
284,25047.500000,50
284,25052.500000,24
284,25055.000000,6
284,25057.500000,15
284,25062.500000,56
284,25067.500000,10
284,25070.000000,1
284,25077.500000,2
285,25037.500000,14
285,25040.000000,17
285,25042.500000,76
285,25045.000000,1
285,25047.500000,92
285,25050.000000,10
285,25052.500000,47
285,25057.500000,8
285,25062.500000,5
285,25067.500000,8
285,25077.500000,35
285,25082.500000,18
286,25037.500000,2
286,25040.000000,5
286,25042.500000,25
286,25045.000000,10
286,25047.500000,39
286,25050.000000,1
286,25052.500000,32
286,25057.500000,5
286,25060.000000,4
286,25062.500000,18
286,25067.500000,5
286,25072.500000,6
286,25077.500000,99
286,25080.000000,16
286,25082.500000,20
287,25037.500000,3
287,25042.500000,15
287,25045.000000,2
287,25047.500000,7
287,25052.500000,85
287,25055.000000,1
287,25057.500000,20
287,25062.500000,4
287,25065.000000,1
287,25067.500000,17
287,25070.000000,2
287,25072.500000,119
287,25075.000000,4
287,25077.500000,36
287,25080.000000,10
287,25082.500000,68
288,25047.500000,10
288,25052.500000,96
288,25055.000000,8
288,25057.500000,100
288,25062.500000,3
288,25067.500000,47
288,25072.500000,155
288,25075.000000,5
288,25077.500000,38
288,25080.000000,1
288,25082.500000,85
288,25085.000000,1
288,25087.500000,33
289,25047.500000,13
289,25052.500000,142
289,25057.500000,209
289,25060.000000,1
289,25062.500000,12
289,25072.500000,64
289,25077.500000,72
289,25082.500000,39
289,25085.000000,1
289,25087.500000,61
290,25047.500000,2
290,25052.500000,29
290,25055.000000,1
290,25057.500000,128
290,25060.000000,20
290,25062.500000,87
290,25067.500000,10
290,25072.500000,152
290,25075.000000,4
290,25077.500000,193
290,25082.500000,47
290,25085.000000,8
290,25087.500000,32
291,25057.500000,23
291,25062.500000,74
291,25065.000000,4
291,25067.500000,26
291,25072.500000,30
291,25077.500000,95
291,25080.000000,9
291,25082.500000,83
291,25085.000000,1
291,25087.500000,8
292,25062.500000,3
292,25065.000000,11
292,25067.500000,31
292,25072.500000,1
292,25077.500000,71
292,25080.000000,30
292,25082.500000,199
292,25085.000000,6
292,25087.500000,41
292,25092.500000,16
293,25072.500000,8
293,25077.500000,5
293,25082.500000,88
293,25085.000000,1
293,25087.500000,84
293,25090.000000,6
293,25092.500000,8
294,25072.500000,4
294,25082.500000,14
294,25085.000000,2
294,25087.500000,27
294,25092.500000,60
294,25095.000000,5
294,25097.500000,13
294,25102.500000,10
295,25075.000000,1
295,25077.500000,10
295,25087.500000,2
295,25090.000000,1
295,25092.500000,43
295,25095.000000,11
295,25097.500000,26
295,25102.500000,78
296,25077.500000,3
296,25092.500000,21
296,25095.000000,4
296,25097.500000,36
296,25102.500000,13
296,25105.000000,2
296,25107.500000,1
297,25082.500000,2
297,25092.500000,4
297,25095.000000,1
297,25097.500000,20
297,25100.000000,1
297,25102.500000,11
297,25107.500000,51
297,25112.500000,5
298,25082.500000,7
298,25097.500000,18
298,25102.500000,27
298,25105.000000,1
298,25107.500000,62
298,25110.000000,1
298,25112.500000,17
299,25102.500000,31
299,25107.500000,30
299,25110.000000,1
299,25112.500000,53
299,25117.500000,23
300,25102.500000,6
300,25105.000000,1
300,25107.500000,181
300,25112.500000,91
300,25115.000000,15
300,25117.500000,53
300,25122.500000,17
300,25127.500000,8
300,25130.000000,4
305,25107.500000,1
305,25112.500000,6
305,25117.500000,33
305,25120.000000,2
305,25122.500000,333
305,25125.000000,2
305,25127.500000,396
305,25130.000000,1
305,25132.500000,26
305,25137.500000,8
305,25142.500000,4
305,25145.000000,1
305,25147.500000,9
310,25127.500000,23
310,25132.500000,18
310,25137.500000,41
310,25140.000000,1
310,25142.500000,107
310,25145.000000,22
310,25147.500000,141
310,25150.000000,1
310,25152.500000,42
310,25157.500000,5
310,25162.500000,2
315,25147.500000,1
315,25152.500000,13
315,25157.500000,194
315,25160.000000,12
315,25162.500000,230
315,25165.000000,1
315,25167.500000,37
315,25170.000000,2
315,25172.500000,15
315,25177.500000,2
320,25155.000000,1
320,25157.500000,17
320,25167.500000,1
320,25172.500000,73
320,25175.000000,22
320,25177.500000,101
320,25180.000000,1
320,25182.500000,14
325,25177.500000,2
325,25182.500000,10
325,25187.500000,58
-------------------------------------
25020,276.500000,8
25020,277.000000,2
25020,277.500000,3
25025,276.500000,8
25025,277.000000,6
25025,277.500000,14
25025,278.000000,1
25025,278.500000,9
25025,279.000000,2
25025,282.000000,1
25030,274.500000,1
25030,275.000000,1
25030,275.500000,2
25030,276.500000,1
25030,277.000000,2
25030,277.500000,11
25030,278.000000,5
25030,278.500000,12
25030,279.000000,1
25030,279.500000,13
25030,280.000000,4
25030,280.500000,9
25030,281.000000,2
25030,281.500000,5
25030,282.000000,1
25035,274.500000,2
25035,275.500000,3
25035,276.000000,5
25035,276.500000,6
25035,277.000000,1
25035,277.500000,2
25035,278.000000,2
25035,278.500000,3
25035,279.000000,2
25035,279.500000,16
25035,280.000000,6
25035,280.500000,11
25035,281.000000,6
25035,281.500000,28
25035,282.000000,5
25035,282.500000,10
25035,283.000000,4
25035,283.500000,1
25035,284.000000,1
25035,284.500000,3
25035,285.500000,3
25040,275.000000,1
25040,275.500000,4
25040,276.000000,2
25040,276.500000,7
25040,277.000000,1
25040,277.500000,6
25040,278.000000,2
25040,278.500000,3
25040,279.000000,3
25040,279.500000,4
25040,280.000000,3
25040,280.500000,13
25040,281.000000,5
25040,281.500000,24
25040,282.000000,9
25040,282.500000,16
25040,283.000000,7
25040,283.500000,5
25040,284.500000,9
25040,285.000000,4
25040,285.500000,6
25040,286.000000,3
25040,286.500000,3
25040,287.000000,3
25045,277.000000,1
25045,277.500000,6
25045,278.000000,2
25045,278.500000,5
25045,279.000000,3
25045,279.500000,6
25045,280.500000,4
25045,281.500000,5
25045,282.000000,5
25045,282.500000,9
25045,283.000000,3
25045,283.500000,6
25045,284.000000,4
25045,284.500000,11
25045,285.000000,6
25045,285.500000,14
25045,286.000000,2
25045,286.500000,7
25045,287.000000,1
25045,288.000000,1
25050,278.500000,3
25050,279.000000,2
25050,279.500000,2
25050,280.000000,1
25050,280.500000,1
25050,281.500000,4
25050,282.500000,3
25050,283.000000,1
25050,283.500000,7
25050,284.000000,2
25050,284.500000,7
25050,285.000000,3
25050,285.500000,8
25050,286.000000,1
25050,286.500000,8
25050,287.000000,4
25050,287.500000,4
25050,288.500000,3
25050,289.000000,1
25050,289.500000,2
25055,280.500000,1
25055,281.500000,2
25055,282.000000,2
25055,282.500000,5
25055,283.000000,2
25055,283.500000,3
25055,284.000000,1
25055,285.000000,1
25055,285.500000,1
25055,286.500000,7
25055,287.000000,4
25055,287.500000,4
25055,288.000000,1
25055,288.500000,14
25055,289.000000,1
25055,289.500000,12
25055,290.000000,3
25055,290.500000,4
25060,281.500000,1
25060,282.000000,2
25060,282.500000,2
25060,283.500000,3
25060,284.500000,4
25060,285.500000,1
25060,286.500000,2
25060,287.000000,1
25060,287.500000,3
25060,288.000000,1
25060,288.500000,12
25060,289.000000,3
25060,289.500000,14
25060,290.000000,1
25060,290.500000,9
25060,291.000000,5
25060,291.500000,7
25065,283.500000,3
25065,284.000000,1
25065,284.500000,1
25065,285.500000,3
25065,286.000000,1
25065,286.500000,3
25065,287.500000,3
25065,289.500000,6
25065,290.500000,8
25065,291.000000,7
25065,291.500000,10
25070,283.500000,1
25070,285.500000,1
25070,287.000000,1
25070,287.500000,8
25070,288.000000,2
25070,288.500000,4
25070,289.000000,2
25070,289.500000,7
25070,290.500000,2
25070,291.000000,1
25070,291.500000,5
25070,292.500000,1
25070,293.500000,3
25075,285.000000,1
25075,285.500000,3
25075,286.000000,1
25075,286.500000,1
25075,287.000000,1
25075,287.500000,7
25075,288.000000,2
25075,288.500000,9
25075,289.000000,2
25075,289.500000,7
25075,290.000000,5
25075,290.500000,7
25075,291.000000,3
25075,291.500000,7
25075,293.500000,2
25075,295.500000,1
25080,284.500000,1
25080,285.500000,3
25080,286.000000,1
25080,286.500000,1
25080,287.000000,2
25080,287.500000,5
25080,288.000000,2
25080,288.500000,7
25080,289.500000,3
25080,290.000000,4
25080,290.500000,9
25080,291.000000,4
25080,291.500000,18
25080,292.000000,1
25080,292.500000,20
25080,293.000000,2
25080,293.500000,1
25080,296.500000,1
25080,297.500000,1
25085,287.000000,1
25085,287.500000,1
25085,288.000000,1
25085,288.500000,5
25085,289.000000,1
25085,289.500000,8
25085,290.000000,4
25085,290.500000,6
25085,291.000000,2
25085,291.500000,13
25085,292.000000,5
25085,292.500000,18
25085,293.000000,7
25085,293.500000,4
25085,294.000000,1
25085,294.500000,1
25085,296.500000,1
25090,288.500000,1
25090,289.000000,1
25090,289.500000,9
25090,290.000000,1
25090,290.500000,4
25090,291.500000,2
25090,292.500000,5
25090,293.000000,1
25090,293.500000,9
25090,294.000000,8
25090,294.500000,5
25090,295.000000,3
25090,295.500000,1
25090,296.000000,1
25095,292.500000,1
25095,293.500000,7
25095,294.000000,5
25095,294.500000,9
25095,295.000000,1
25095,295.500000,2
25095,296.000000,1
25095,296.500000,3
25095,297.000000,2
25095,298.000000,1
25100,294.000000,1
25100,294.500000,3
25100,295.500000,3
25100,296.000000,1
25100,297.000000,2
25100,297.500000,3
25100,298.000000,2
25100,298.500000,4
25100,299.500000,2
25105,294.500000,1
25105,295.500000,2
25105,296.000000,1
25105,297.500000,3
25105,298.000000,5
25105,298.500000,5
25105,299.000000,1
25105,299.500000,5
25105,302.500000,2
25110,297.000000,1
25110,297.500000,5
25110,298.000000,3
25110,298.500000,9
25110,299.000000,2
25110,299.500000,7
25110,302.000000,3
25110,302.500000,28
25115,298.000000,1
25115,298.500000,5
25115,299.000000,4
25115,299.500000,10
25115,302.000000,3
25115,302.500000,76
25120,299.500000,4
25120,302.000000,2
25120,302.500000,104
25120,305.000000,3
25120,307.500000,3
25125,299.500000,1
25125,302.500000,97
25125,305.000000,5
25125,307.500000,36
25130,302.500000,52
25130,305.000000,8
25130,307.500000,59
25135,302.500000,9
25135,305.000000,2
25135,307.500000,48
25140,307.500000,31
25140,310.000000,3
25140,312.500000,9
25145,307.500000,24
25145,310.000000,2
25145,312.500000,33
25150,307.500000,9
25150,310.000000,4
25150,312.500000,65
25150,317.500000,1
25155,307.500000,1
25155,310.000000,3
25155,312.500000,97
25155,315.000000,3
25155,317.500000,22
25160,312.500000,75
25160,315.000000,8
25160,317.500000,46
25165,312.500000,23
25165,315.000000,7
25165,317.500000,57
25170,312.500000,2
25170,317.500000,52
25170,322.500000,1
25175,317.500000,29
25175,320.000000,3
25175,322.500000,23
25180,317.500000,13
25180,320.000000,4
25180,322.500000,39
25185,322.500000,35
25185,325.000000,1
25185,327.500000,3
25190,322.500000,18
25190,325.000000,1
25190,327.500000,2
-------------------------------------
273,25042.500000,1
274,25032.500000,2
274,25042.500000,1
275,25022.500000,1
275,25027.500000,2
275,25032.500000,3
275,25037.500000,7
275,25042.500000,2
276,25022.500000,2
276,25025.000000,2
276,25027.500000,3
276,25032.500000,1
276,25037.500000,13
276,25042.500000,9
277,25022.500000,3
277,25025.000000,1
277,25027.500000,9
277,25032.500000,1
277,25037.500000,9
277,25042.500000,15
278,25025.000000,1
278,25027.500000,11
278,25032.500000,6
278,25037.500000,2
278,25042.500000,17
278,25047.500000,4
279,25027.500000,8
279,25032.500000,10
279,25037.500000,2
279,25042.500000,12
279,25047.500000,5
280,25027.500000,5
280,25032.500000,12
280,25035.000000,1
280,25037.500000,11
280,25042.500000,4
280,25047.500000,6
280,25052.500000,1
281,25027.500000,4
281,25030.000000,1
281,25032.500000,6
281,25035.000000,1
281,25037.500000,23
281,25042.500000,6
281,25047.500000,8
281,25055.000000,1
281,25057.500000,1
282,25027.500000,1
282,25030.000000,1
282,25032.500000,3
282,25037.500000,18
282,25042.500000,12
282,25047.500000,5
282,25052.500000,6
282,25057.500000,4
282,25062.500000,1
283,25037.500000,15
283,25040.000000,2
283,25042.500000,11
283,25045.000000,1
283,25047.500000,5
283,25052.500000,10
283,25057.500000,5
283,25062.500000,4
284,25037.500000,12
284,25040.000000,3
284,25042.500000,16
284,25045.000000,1
284,25047.500000,9
284,25052.500000,9
284,25055.000000,1
284,25057.500000,3
284,25062.500000,4
284,25067.500000,1
284,25070.000000,1
284,25077.500000,1
285,25037.500000,4
285,25040.000000,3
285,25042.500000,19
285,25045.000000,1
285,25047.500000,9
285,25052.500000,6
285,25057.500000,3
285,25062.500000,1
285,25067.500000,2
285,25077.500000,6
285,25082.500000,1
286,25037.500000,1
286,25040.000000,3
286,25042.500000,9
286,25045.000000,2
286,25047.500000,9
286,25050.000000,1
286,25052.500000,7
286,25062.500000,3
286,25067.500000,1
286,25072.500000,3
286,25077.500000,11
286,25080.000000,1
286,25082.500000,4
287,25037.500000,1
287,25042.500000,6
287,25045.000000,1
287,25047.500000,3
287,25052.500000,11
287,25055.000000,1
287,25057.500000,4
287,25062.500000,1
287,25065.000000,1
287,25067.500000,2
287,25070.000000,1
287,25072.500000,15
287,25077.500000,6
287,25080.000000,2
287,25082.500000,10
288,25047.500000,3
288,25052.500000,16
288,25057.500000,16
288,25067.500000,5
288,25072.500000,16
288,25075.000000,1
288,25077.500000,9
288,25080.000000,1
288,25082.500000,9
288,25087.500000,5
289,25047.500000,2
289,25052.500000,16
289,25057.500000,23
289,25062.500000,2
289,25072.500000,12
289,25077.500000,8
289,25082.500000,5
289,25085.000000,1
289,25087.500000,10
290,25047.500000,1
290,25052.500000,5
290,25055.000000,1
290,25057.500000,18
290,25060.000000,2
290,25062.500000,6
290,25067.500000,1
290,25072.500000,7
290,25077.500000,15
290,25082.500000,4
290,25087.500000,8
291,25057.500000,5
291,25062.500000,10
291,25065.000000,1
291,25067.500000,6
291,25072.500000,2
291,25077.500000,16
291,25080.000000,1
291,25082.500000,18
291,25085.000000,1
291,25087.500000,2
292,25062.500000,2
292,25065.000000,1
292,25067.500000,5
292,25072.500000,1
292,25077.500000,6
292,25080.000000,3
292,25082.500000,26
292,25085.000000,1
292,25087.500000,6
292,25092.500000,1
293,25072.500000,3
293,25077.500000,1
293,25082.500000,16
293,25087.500000,13
293,25092.500000,4
294,25072.500000,2
294,25082.500000,2
294,25085.000000,1
294,25087.500000,6
294,25092.500000,12
294,25095.000000,2
294,25097.500000,2
294,25102.500000,2
295,25077.500000,1
295,25087.500000,2
295,25090.000000,1
295,25092.500000,10
295,25095.000000,2
295,25097.500000,9
295,25102.500000,4
296,25077.500000,1
296,25092.500000,7
296,25095.000000,1
296,25097.500000,10
296,25102.500000,4
296,25107.500000,1
297,25082.500000,2
297,25092.500000,3
297,25095.000000,1
297,25097.500000,9
297,25100.000000,1
297,25102.500000,4
297,25107.500000,7
297,25112.500000,1
298,25082.500000,1
298,25097.500000,4
298,25102.500000,6
298,25107.500000,9
298,25110.000000,1
298,25112.500000,5
299,25102.500000,6
299,25107.500000,8
299,25110.000000,1
299,25112.500000,9
299,25117.500000,3
300,25102.500000,3
300,25107.500000,6
300,25112.500000,6
300,25115.000000,2
300,25117.500000,6
300,25122.500000,3
300,25127.500000,1
300,25130.000000,1
305,25107.500000,1
305,25112.500000,2
305,25117.500000,3
305,25122.500000,4
305,25127.500000,9
305,25132.500000,3
305,25137.500000,5
305,25142.500000,3
305,25145.000000,1
305,25147.500000,1
310,25127.500000,4
310,25132.500000,2
310,25137.500000,7
310,25145.000000,2
310,25147.500000,5
310,25152.500000,3
310,25157.500000,2
310,25162.500000,2
315,25152.500000,2
315,25157.500000,8
315,25162.500000,5
315,25167.500000,2
315,25177.500000,2
320,25155.000000,1
320,25157.500000,3
320,25167.500000,1
320,25172.500000,2
320,25177.500000,3
320,25182.500000,2
325,25177.500000,1
325,25182.500000,1
325,25187.500000,1
